0,0,0,400
0,0.001001,0,350
0,0.002002,0,300
0,0.003003,0,300
0,0.004004,0,300
0,0.00500501,0,300
0,0.00600601,0,300
0,0.00700701,0,300
0,0.00800801,0,300
0,0.00900901,0,300
0,0.01001,0,300
0,0.011011,0,300
0,0.012012,0,300
0,0.013013,0,300
0,0.014014,0,300
0,0.015015,0,300
0,0.016016,0,300
0,0.017017,0,300
0,0.018018,0,300
0,0.019019,0,300
0,0.02002,0,300
0,0.021021,0,300
0,0.022022,0,300
0,0.023023,0,300
0,0.024024,0,300
0,0.025025,0,300
0,0.026026,0,300
0,0.027027,0,300
0,0.028028,0,300
0,0.029029,0,300
0,0.03003,0,300
0,0.031031,0,300
0,0.032032,0,300
0,0.033033,0,300
0,0.034034,0,300
0,0.035035,0,300
0,0.036036,0,300
0,0.037037,0,300
0,0.038038,0,300
0,0.039039,0,300
0,0.04004,0,300
0,0.041041,0,300
0,0.042042,0,300
0,0.043043,0,300
0,0.044044,0,300
0,0.045045,0,300
0,0.046046,0,300
0,0.047047,0,300
0,0.048048,0,300
0,0.049049,0,300
0,0.0500501,0,300
0,0.0510511,0,300
0,0.0520521,0,300
0,0.0530531,0,300
0,0.0540541,0,300
0,0.0550551,0,300
0,0.0560561,0,300
0,0.0570571,0,300
0,0.0580581,0,300
0,0.0590591,0,300
0,0.0600601,0,300
0,0.0610611,0,300
0,0.0620621,0,300
0,0.0630631,0,300
0,0.0640641,0,300
0,0.0650651,0,300
0,0.0660661,0,300
0,0.0670671,0,300
0,0.0680681,0,300
0,0.0690691,0,300
0,0.0700701,0,300
0,0.0710711,0,300
0,0.0720721,0,300
0,0.0730731,0,300
0,0.0740741,0,300
0,0.0750751,0,300
0,0.0760761,0,300
0,0.0770771,0,300
0,0.0780781,0,300
0,0.0790791,0,300
0,0.0800801,0,300
0,0.0810811,0,300
0,0.0820821,0,300
0,0.0830831,0,300
0,0.0840841,0,300
0,0.0850851,0,300
0,0.0860861,0,300
0,0.0870871,0,300
0,0.0880881,0,300
0,0.0890891,0,300
0,0.0900901,0,300
0,0.0910911,0,300
0,0.0920921,0,300
0,0.0930931,0,300
0,0.0940941,0,300
0,0.0950951,0,300
0,0.0960961,0,300
0,0.0970971,0,300
0,0.0980981,0,300
0,0.0990991,0,300
0,0.1001,0,300
0,0.101101,0,300
0,0.102102,0,300
0,0.103103,0,300
0,0.104104,0,300
0,0.105105,0,300
0,0.106106,0,300
0,0.107107,0,300
0,0.108108,0,300
0,0.109109,0,300
0,0.11011,0,300
0,0.111111,0,300
0,0.112112,0,300
0,0.113113,0,300
0,0.114114,0,300
0,0.115115,0,300
0,0.116116,0,300
0,0.117117,0,300
0,0.118118,0,300
0,0.119119,0,300
0,0.12012,0,300
0,0.121121,0,300
0,0.122122,0,300
0,0.123123,0,300
0,0.124124,0,300
0,0.125125,0,300
0,0.126126,0,300
0,0.127127,0,300
0,0.128128,0,300
0,0.129129,0,300
0,0.13013,0,300
0,0.131131,0,300
0,0.132132,0,300
0,0.133133,0,300
0,0.134134,0,300
0,0.135135,0,300
0,0.136136,0,300
0,0.137137,0,300
0,0.138138,0,300
0,0.139139,0,300
0,0.14014,0,300
0,0.141141,0,300
0,0.142142,0,300
0,0.143143,0,300
0,0.144144,0,300
0,0.145145,0,300
0,0.146146,0,300
0,0.147147,0,300
0,0.148148,0,300
0,0.149149,0,300
0,0.15015,0,300
0,0.151151,0,300
0,0.152152,0,300
0,0.153153,0,300
0,0.154154,0,300
0,0.155155,0,300
0,0.156156,0,300
0,0.157157,0,300
0,0.158158,0,300
0,0.159159,0,300
0,0.16016,0,300
0,0.161161,0,300
0,0.162162,0,300
0,0.163163,0,300
0,0.164164,0,300
0,0.165165,0,300
0,0.166166,0,300
0,0.167167,0,300
0,0.168168,0,300
0,0.169169,0,300
0,0.17017,0,300
0,0.171171,0,300
0,0.172172,0,300
0,0.173173,0,300
0,0.174174,0,300
0,0.175175,0,300
0,0.176176,0,300
0,0.177177,0,300
0,0.178178,0,300
0,0.179179,0,300
0,0.18018,0,300
0,0.181181,0,300
0,0.182182,0,300
0,0.183183,0,300
0,0.184184,0,300
0,0.185185,0,300
0,0.186186,0,300
0,0.187187,0,300
0,0.188188,0,300
0,0.189189,0,300
0,0.19019,0,300
0,0.191191,0,300
0,0.192192,0,300
0,0.193193,0,300
0,0.194194,0,300
0,0.195195,0,300
0,0.196196,0,300
0,0.197197,0,300
0,0.198198,0,300
0,0.199199,0,300
0,0.2002,0,300
0,0.201201,0,300
0,0.202202,0,300
0,0.203203,0,300
0,0.204204,0,300
0,0.205205,0,300
0,0.206206,0,300
0,0.207207,0,300
0,0.208208,0,300
0,0.209209,0,300
0,0.21021,0,300
0,0.211211,0,300
0,0.212212,0,300
0,0.213213,0,300
0,0.214214,0,300
0,0.215215,0,300
0,0.216216,0,300
0,0.217217,0,300
0,0.218218,0,300
0,0.219219,0,300
0,0.22022,0,300
0,0.221221,0,300
0,0.222222,0,300
0,0.223223,0,300
0,0.224224,0,300
0,0.225225,0,300
0,0.226226,0,300
0,0.227227,0,300
0,0.228228,0,300
0,0.229229,0,300
0,0.23023,0,300
0,0.231231,0,300
0,0.232232,0,300
0,0.233233,0,300
0,0.234234,0,300
0,0.235235,0,300
0,0.236236,0,300
0,0.237237,0,300
0,0.238238,0,300
0,0.239239,0,300
0,0.24024,0,300
0,0.241241,0,300
0,0.242242,0,300
0,0.243243,0,300
0,0.244244,0,300
0,0.245245,0,300
0,0.246246,0,300
0,0.247247,0,300
0,0.248248,0,300
0,0.249249,0,300
0,0.25025,0,300
0,0.251251,0,300
0,0.252252,0,300
0,0.253253,0,300
0,0.254254,0,300
0,0.255255,0,300
0,0.256256,0,300
0,0.257257,0,300
0,0.258258,0,300
0,0.259259,0,300
0,0.26026,0,300
0,0.261261,0,300
0,0.262262,0,300
0,0.263263,0,300
0,0.264264,0,300
0,0.265265,0,300
0,0.266266,0,300
0,0.267267,0,300
0,0.268268,0,300
0,0.269269,0,300
0,0.27027,0,300
0,0.271271,0,300
0,0.272272,0,300
0,0.273273,0,300
0,0.274274,0,300
0,0.275275,0,300
0,0.276276,0,300
0,0.277277,0,300
0,0.278278,0,300
0,0.279279,0,300
0,0.28028,0,300
0,0.281281,0,300
0,0.282282,0,300
0,0.283283,0,300
0,0.284284,0,300
0,0.285285,0,300
0,0.286286,0,300
0,0.287287,0,300
0,0.288288,0,300
0,0.289289,0,300
0,0.29029,0,300
0,0.291291,0,300
0,0.292292,0,300
0,0.293293,0,300
0,0.294294,0,300
0,0.295295,0,300
0,0.296296,0,300
0,0.297297,0,300
0,0.298298,0,300
0,0.299299,0,300
0,0.3003,0,300
0,0.301301,0,300
0,0.302302,0,300
0,0.303303,0,300
0,0.304304,0,300
0,0.305305,0,300
0,0.306306,0,300
0,0.307307,0,300
0,0.308308,0,300
0,0.309309,0,300
0,0.31031,0,300
0,0.311311,0,300
0,0.312312,0,300
0,0.313313,0,300
0,0.314314,0,300
0,0.315315,0,300
0,0.316316,0,300
0,0.317317,0,300
0,0.318318,0,300
0,0.319319,0,300
0,0.32032,0,300
0,0.321321,0,300
0,0.322322,0,300
0,0.323323,0,300
0,0.324324,0,300
0,0.325325,0,300
0,0.326326,0,300
0,0.327327,0,300
0,0.328328,0,300
0,0.329329,0,300
0,0.33033,0,300
0,0.331331,0,300
0,0.332332,0,300
0,0.333333,0,300
0,0.334334,0,300
0,0.335335,0,300
0,0.336336,0,300
0,0.337337,0,300
0,0.338338,0,300
0,0.339339,0,300
0,0.34034,0,300
0,0.341341,0,300
0,0.342342,0,300
0,0.343343,0,300
0,0.344344,0,300
0,0.345345,0,300
0,0.346346,0,300
0,0.347347,0,300
0,0.348348,0,300
0,0.349349,0,300
0,0.35035,0,300
0,0.351351,0,300
0,0.352352,0,300
0,0.353353,0,300
0,0.354354,0,300
0,0.355355,0,300
0,0.356356,0,300
0,0.357357,0,300
0,0.358358,0,300
0,0.359359,0,300
0,0.36036,0,300
0,0.361361,0,300
0,0.362362,0,300
0,0.363363,0,300
0,0.364364,0,300
0,0.365365,0,300
0,0.366366,0,300
0,0.367367,0,300
0,0.368368,0,300
0,0.369369,0,300
0,0.37037,0,300
0,0.371371,0,300
0,0.372372,0,300
0,0.373373,0,300
0,0.374374,0,300
0,0.375375,0,300
0,0.376376,0,300
0,0.377377,0,300
0,0.378378,0,300
0,0.379379,0,300
0,0.38038,0,300
0,0.381381,0,300
0,0.382382,0,300
0,0.383383,0,300
0,0.384384,0,300
0,0.385385,0,300
0,0.386386,0,300
0,0.387387,0,300
0,0.388388,0,300
0,0.389389,0,300
0,0.39039,0,300
0,0.391391,0,300
0,0.392392,0,300
0,0.393393,0,300
0,0.394394,0,300
0,0.395395,0,300
0,0.396396,0,300
0,0.397397,0,300
0,0.398398,0,300
0,0.399399,0,300
0,0.4004,0,300
0,0.401401,0,300
0,0.402402,0,300
0,0.403403,0,300
0,0.404404,0,300
0,0.405405,0,300
0,0.406406,0,300
0,0.407407,0,300
0,0.408408,0,300
0,0.409409,0,300
0,0.41041,0,300
0,0.411411,0,300
0,0.412412,0,300
0,0.413413,0,300
0,0.414414,0,300
0,0.415415,0,300
0,0.416416,0,300
0,0.417417,0,300
0,0.418418,0,300
0,0.419419,0,300
0,0.42042,0,300
0,0.421421,0,300
0,0.422422,0,300
0,0.423423,0,300
0,0.424424,0,300
0,0.425425,0,300
0,0.426426,0,300
0,0.427427,0,300
0,0.428428,0,300
0,0.429429,0,300
0,0.43043,0,300
0,0.431431,0,300
0,0.432432,0,300
0,0.433433,0,300
0,0.434434,0,300
0,0.435435,0,300
0,0.436436,0,300
0,0.437437,0,300
0,0.438438,0,300
0,0.439439,0,300
0,0.44044,0,300
0,0.441441,0,300
0,0.442442,0,300
0,0.443443,0,300
0,0.444444,0,300
0,0.445445,0,300
0,0.446446,0,300
0,0.447447,0,300
0,0.448448,0,300
0,0.449449,0,300
0,0.45045,0,300
0,0.451451,0,300
0,0.452452,0,300
0,0.453453,0,300
0,0.454454,0,300
0,0.455455,0,300
0,0.456456,0,300
0,0.457457,0,300
0,0.458458,0,300
0,0.459459,0,300
0,0.46046,0,300
0,0.461461,0,300
0,0.462462,0,300
0,0.463463,0,300
0,0.464464,0,300
0,0.465465,0,300
0,0.466466,0,300
0,0.467467,0,300
0,0.468468,0,300
0,0.469469,0,300
